chapter_id,party,org_level,org_name,ags,municipality,kreis,kreis_id,bundesland,population,year,observability_status,has_wayback_coverage,usable_content_threshold_met,is_quarantined,analysis_scope_included,coverage_basis,release_coverage_bucket,release_coverage_tier,board_listed,board_listed_status,official_count,official_count_status,issue_block_count,issue_block_count_status,office_address_listed,office_address_listed_status,facebook_present,facebook_present_status,instagram_present,instagram_present_status,twitter_x_present,twitter_x_present_status,youtube_present,youtube_present_status,telegram_present,telegram_present_status,tiktok_present,tiktok_present_status,n_social_platforms,n_social_platforms_status,news_count,news_count_status,social_source
1906,FDP,kreisverband,FDP Konstanz,08335043,"Konstanz, Universitätsstadt",Konstanz,08335,Baden-Württemberg,86919,2018,crawl_succeeded_but_no_extractable_pages,1,0,0,1,feature_level,feature_observed_below_global_threshold,limited_usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,,missing_insufficient_coverage,about_extraction
1906,FDP,kreisverband,FDP Konstanz,08335043,"Konstanz, Universitätsstadt",Konstanz,08335,Baden-Württemberg,86919,2019,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,14,observed_positive,11,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,0,observed_zero,about_extraction
1906,FDP,kreisverband,FDP Konstanz,08335043,"Konstanz, Universitätsstadt",Konstanz,08335,Baden-Württemberg,86919,2020,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,11,observed_positive,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,,missing_insufficient_coverage,about_extraction
1906,FDP,kreisverband,FDP Konstanz,08335043,"Konstanz, Universitätsstadt",Konstanz,08335,Baden-Württemberg,86919,2021,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1906,FDP,kreisverband,FDP Konstanz,08335043,"Konstanz, Universitätsstadt",Konstanz,08335,Baden-Württemberg,86919,2022,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1906,FDP,kreisverband,FDP Konstanz,08335043,"Konstanz, Universitätsstadt",Konstanz,08335,Baden-Württemberg,86919,2023,crawl_succeeded_but_no_extractable_pages,1,0,0,1,,archived_but_noninformative,weak_unlikely,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,,missing_insufficient_coverage,page_scan
1906,FDP,kreisverband,FDP Konstanz,08335043,"Konstanz, Universitätsstadt",Konstanz,08335,Baden-Württemberg,86919,2024,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,10,observed_positive,10,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,11,observed_positive,about_extraction
1906,FDP,kreisverband,FDP Konstanz,08335043,"Konstanz, Universitätsstadt",Konstanz,08335,Baden-Württemberg,86919,2025,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,0,observed_zero,3,observed_positive,2,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,1,observed_positive,about_extraction
1906,FDP,kreisverband,FDP Konstanz,08335043,"Konstanz, Universitätsstadt",Konstanz,08335,Baden-Württemberg,86919,2026,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,11,observed_positive,8,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,3,observed_positive,about_extraction
1907,FDP,kreisverband,"FDP Köln, Stadt",05315000,"Köln, Stadt","Köln, Stadt",05315,Nordrhein-Westfalen,1024621,2015,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,0,observed_zero,0,observed_zero,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,0,observed_zero,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,3,observed_positive,256,observed_positive,about_extraction
1907,FDP,kreisverband,"FDP Köln, Stadt",05315000,"Köln, Stadt","Köln, Stadt",05315,Nordrhein-Westfalen,1024621,2016,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,7,observed_positive,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,0,observed_zero,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,3,observed_positive,266,observed_positive,about_extraction
1907,FDP,kreisverband,"FDP Köln, Stadt",05315000,"Köln, Stadt","Köln, Stadt",05315,Nordrhein-Westfalen,1024621,2017,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,69,observed_positive,60,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,3,observed_positive,80,observed_positive,about_extraction
1907,FDP,kreisverband,"FDP Köln, Stadt",05315000,"Köln, Stadt","Köln, Stadt",05315,Nordrhein-Westfalen,1024621,2018,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,70,observed_positive,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,0,observed_zero,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,3,observed_positive,39,observed_positive,about_extraction
1907,FDP,kreisverband,"FDP Köln, Stadt",05315000,"Köln, Stadt","Köln, Stadt",05315,Nordrhein-Westfalen,1024621,2019,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,4,observed_positive,55,observed_positive,page_scan
1907,FDP,kreisverband,"FDP Köln, Stadt",05315000,"Köln, Stadt","Köln, Stadt",05315,Nordrhein-Westfalen,1024621,2020,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,0,observed_zero,19,observed_positive,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,4,observed_positive,96,observed_positive,page_scan
1907,FDP,kreisverband,"FDP Köln, Stadt",05315000,"Köln, Stadt","Köln, Stadt",05315,Nordrhein-Westfalen,1024621,2021,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,32,observed_positive,2,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,4,observed_positive,218,observed_positive,about_extraction
1907,FDP,kreisverband,"FDP Köln, Stadt",05315000,"Köln, Stadt","Köln, Stadt",05315,Nordrhein-Westfalen,1024621,2022,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,4,observed_positive,14,observed_positive,page_scan
1907,FDP,kreisverband,"FDP Köln, Stadt",05315000,"Köln, Stadt","Köln, Stadt",05315,Nordrhein-Westfalen,1024621,2023,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,4,observed_positive,3,observed_positive,page_scan
1907,FDP,kreisverband,"FDP Köln, Stadt",05315000,"Köln, Stadt","Köln, Stadt",05315,Nordrhein-Westfalen,1024621,2024,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,4,observed_positive,8,observed_positive,page_scan
1907,FDP,kreisverband,"FDP Köln, Stadt",05315000,"Köln, Stadt","Köln, Stadt",05315,Nordrhein-Westfalen,1024621,2025,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,4,observed_positive,0,observed_zero,page_scan
1907,FDP,kreisverband,"FDP Köln, Stadt",05315000,"Köln, Stadt","Köln, Stadt",05315,Nordrhein-Westfalen,1024621,2026,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,56,observed_positive,2,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,4,observed_positive,53,observed_positive,about_extraction
1908,FDP,kreisverband,FDP Landkreis Rostock,13072043,"Güstrow, Barlachstadt",Landkreis Rostock,13072,Mecklenburg-Vorpommern,28959,2015,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,5,observed_positive,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,0,observed_zero,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,8,observed_positive,about_extraction
1908,FDP,kreisverband,FDP Landkreis Rostock,13072043,"Güstrow, Barlachstadt",Landkreis Rostock,13072,Mecklenburg-Vorpommern,28959,2016,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,0,observed_zero,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,14,observed_positive,about_extraction
1908,FDP,kreisverband,FDP Landkreis Rostock,13072043,"Güstrow, Barlachstadt",Landkreis Rostock,13072,Mecklenburg-Vorpommern,28959,2017,crawl_succeeded_but_no_extractable_pages,1,0,0,1,feature_level,feature_observed_below_global_threshold,limited_usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,0,observed_zero,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,21,observed_positive,about_extraction
1908,FDP,kreisverband,FDP Landkreis Rostock,13072043,"Güstrow, Barlachstadt",Landkreis Rostock,13072,Mecklenburg-Vorpommern,28959,2018,crawl_succeeded_but_no_extractable_pages,1,0,0,1,feature_level,feature_observed_below_global_threshold,limited_usable,,missing_insufficient_coverage,,missing_insufficient_coverage,10,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,3,observed_positive,14,observed_positive,about_extraction
1908,FDP,kreisverband,FDP Landkreis Rostock,13072043,"Güstrow, Barlachstadt",Landkreis Rostock,13072,Mecklenburg-Vorpommern,28959,2019,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,3,observed_positive,8,observed_positive,page_scan
1908,FDP,kreisverband,FDP Landkreis Rostock,13072043,"Güstrow, Barlachstadt",Landkreis Rostock,13072,Mecklenburg-Vorpommern,28959,2020,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,14,observed_positive,26,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,3,observed_positive,16,observed_positive,about_extraction
1908,FDP,kreisverband,FDP Landkreis Rostock,13072043,"Güstrow, Barlachstadt",Landkreis Rostock,13072,Mecklenburg-Vorpommern,28959,2021,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,14,observed_positive,5,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,3,observed_positive,14,observed_positive,about_extraction
1908,FDP,kreisverband,FDP Landkreis Rostock,13072043,"Güstrow, Barlachstadt",Landkreis Rostock,13072,Mecklenburg-Vorpommern,28959,2022,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,3,observed_positive,0,observed_zero,page_scan
1908,FDP,kreisverband,FDP Landkreis Rostock,13072043,"Güstrow, Barlachstadt",Landkreis Rostock,13072,Mecklenburg-Vorpommern,28959,2023,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,3,observed_positive,0,observed_zero,page_scan
1908,FDP,kreisverband,FDP Landkreis Rostock,13072043,"Güstrow, Barlachstadt",Landkreis Rostock,13072,Mecklenburg-Vorpommern,28959,2024,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,3,observed_positive,1,observed_positive,page_scan
1908,FDP,kreisverband,FDP Landkreis Rostock,13072043,"Güstrow, Barlachstadt",Landkreis Rostock,13072,Mecklenburg-Vorpommern,28959,2025,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,0,observed_zero,1,observed_positive,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,3,observed_positive,0,observed_zero,page_scan
1908,FDP,kreisverband,FDP Landkreis Rostock,13072043,"Güstrow, Barlachstadt",Landkreis Rostock,13072,Mecklenburg-Vorpommern,28959,2026,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,12,observed_positive,11,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,3,observed_positive,0,observed_zero,about_extraction
1909,FDP,kreisverband,FDP Limburg-Weilburg,06533009,"Limburg a. d. Lahn, Kreisstadt",Limburg-Weilburg,06533,Hessen,35938,2015,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,
1909,FDP,kreisverband,FDP Limburg-Weilburg,06533009,"Limburg a. d. Lahn, Kreisstadt",Limburg-Weilburg,06533,Hessen,35938,2016,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1909,FDP,kreisverband,FDP Limburg-Weilburg,06533009,"Limburg a. d. Lahn, Kreisstadt",Limburg-Weilburg,06533,Hessen,35938,2017,crawl_succeeded_but_no_extractable_pages,1,0,0,1,feature_level,feature_observed_below_global_threshold,limited_usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,1,observed_positive,41,observed_positive,about_extraction
1909,FDP,kreisverband,FDP Limburg-Weilburg,06533009,"Limburg a. d. Lahn, Kreisstadt",Limburg-Weilburg,06533,Hessen,35938,2018,crawl_succeeded_but_no_extractable_pages,1,0,0,1,feature_level,feature_observed_below_global_threshold,limited_usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,1,observed_positive,36,observed_positive,about_extraction
1909,FDP,kreisverband,FDP Limburg-Weilburg,06533009,"Limburg a. d. Lahn, Kreisstadt",Limburg-Weilburg,06533,Hessen,35938,2019,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,14,observed_positive,5,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,1,observed_positive,19,observed_positive,about_extraction
1909,FDP,kreisverband,FDP Limburg-Weilburg,06533009,"Limburg a. d. Lahn, Kreisstadt",Limburg-Weilburg,06533,Hessen,35938,2020,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,13,observed_positive,10,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,1,observed_positive,14,observed_positive,about_extraction
1909,FDP,kreisverband,FDP Limburg-Weilburg,06533009,"Limburg a. d. Lahn, Kreisstadt",Limburg-Weilburg,06533,Hessen,35938,2021,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,26,observed_positive,10,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,1,observed_positive,0,observed_zero,0,observed_zero,3,observed_positive,31,observed_positive,about_extraction
1909,FDP,kreisverband,FDP Limburg-Weilburg,06533009,"Limburg a. d. Lahn, Kreisstadt",Limburg-Weilburg,06533,Hessen,35938,2022,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,23,observed_positive,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,1,observed_positive,0,observed_zero,0,observed_zero,3,observed_positive,4,observed_positive,about_extraction
1909,FDP,kreisverband,FDP Limburg-Weilburg,06533009,"Limburg a. d. Lahn, Kreisstadt",Limburg-Weilburg,06533,Hessen,35938,2023,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,20,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,8,observed_positive,about_extraction
1909,FDP,kreisverband,FDP Limburg-Weilburg,06533009,"Limburg a. d. Lahn, Kreisstadt",Limburg-Weilburg,06533,Hessen,35938,2024,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,18,observed_positive,4,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,3,observed_positive,about_extraction
1909,FDP,kreisverband,FDP Limburg-Weilburg,06533009,"Limburg a. d. Lahn, Kreisstadt",Limburg-Weilburg,06533,Hessen,35938,2025,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,15,observed_positive,3,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,4,observed_positive,about_extraction
1909,FDP,kreisverband,FDP Limburg-Weilburg,06533009,"Limburg a. d. Lahn, Kreisstadt",Limburg-Weilburg,06533,Hessen,35938,2026,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,14,observed_positive,3,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,10,observed_positive,about_extraction
1910,FDP,kreisverband,FDP Lippe,05766020,"Detmold, Stadt",Lippe,05766,Nordrhein-Westfalen,74278,2015,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,23,observed_positive,2,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,3,observed_positive,4,observed_positive,about_extraction
1910,FDP,kreisverband,FDP Lippe,05766020,"Detmold, Stadt",Lippe,05766,Nordrhein-Westfalen,74278,2016,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,0,observed_zero,30,observed_positive,2,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,3,observed_positive,8,observed_positive,about_extraction
1910,FDP,kreisverband,FDP Lippe,05766020,"Detmold, Stadt",Lippe,05766,Nordrhein-Westfalen,74278,2017,crawl_succeeded_but_no_extractable_pages,1,0,0,1,feature_level,feature_observed_below_global_threshold,limited_usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,10,observed_positive,about_extraction
1910,FDP,kreisverband,FDP Lippe,05766020,"Detmold, Stadt",Lippe,05766,Nordrhein-Westfalen,74278,2018,crawl_succeeded_but_no_extractable_pages,1,0,0,1,feature_level,feature_observed_below_global_threshold,limited_usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,9,observed_positive,about_extraction
1910,FDP,kreisverband,FDP Lippe,05766020,"Detmold, Stadt",Lippe,05766,Nordrhein-Westfalen,74278,2019,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,1,observed_positive,,missing_insufficient_coverage,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,12,observed_positive,about_extraction
1910,FDP,kreisverband,FDP Lippe,05766020,"Detmold, Stadt",Lippe,05766,Nordrhein-Westfalen,74278,2020,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,7,observed_positive,,missing_insufficient_coverage,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,5,observed_positive,about_extraction
1910,FDP,kreisverband,FDP Lippe,05766020,"Detmold, Stadt",Lippe,05766,Nordrhein-Westfalen,74278,2021,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,9,observed_positive,,missing_insufficient_coverage,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,13,observed_positive,about_extraction
1910,FDP,kreisverband,FDP Lippe,05766020,"Detmold, Stadt",Lippe,05766,Nordrhein-Westfalen,74278,2022,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,1,observed_positive,7,observed_positive,page_scan
1910,FDP,kreisverband,FDP Lippe,05766020,"Detmold, Stadt",Lippe,05766,Nordrhein-Westfalen,74278,2023,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,14,observed_positive,3,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,2,observed_positive,about_extraction
1910,FDP,kreisverband,FDP Lippe,05766020,"Detmold, Stadt",Lippe,05766,Nordrhein-Westfalen,74278,2024,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,4,observed_positive,about_extraction
1910,FDP,kreisverband,FDP Lippe,05766020,"Detmold, Stadt",Lippe,05766,Nordrhein-Westfalen,74278,2025,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,14,observed_positive,5,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,4,observed_positive,about_extraction
1910,FDP,kreisverband,FDP Lippe,05766020,"Detmold, Stadt",Lippe,05766,Nordrhein-Westfalen,74278,2026,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,17,observed_positive,0,observed_zero,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,2,observed_positive,1,observed_positive,about_extraction
1911,FDP,kreisverband,FDP Ludwigsburg,08118048,"Ludwigsburg, Stadt",Ludwigsburg,08118,Baden-Württemberg,92858,2015,crawl_not_attempted,1,0,0,1,,archive_known_not_crawled,archive_or_crawl_problem,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,3,observed_positive,
1911,FDP,kreisverband,FDP Ludwigsburg,08118048,"Ludwigsburg, Stadt",Ludwigsburg,08118,Baden-Württemberg,92858,2016,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,15,observed_positive,page_scan
1911,FDP,kreisverband,FDP Ludwigsburg,08118048,"Ludwigsburg, Stadt",Ludwigsburg,08118,Baden-Württemberg,92858,2017,crawl_succeeded_but_below_usable_threshold,1,0,0,1,feature_level,feature_observed_below_global_threshold,limited_usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,0,observed_zero,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,3,observed_positive,24,observed_positive,page_scan
1911,FDP,kreisverband,FDP Ludwigsburg,08118048,"Ludwigsburg, Stadt",Ludwigsburg,08118,Baden-Württemberg,92858,2018,crawl_succeeded_but_no_extractable_pages,1,0,0,1,feature_level,feature_observed_below_global_threshold,limited_usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,0,observed_zero,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,3,observed_positive,19,observed_positive,about_extraction
1911,FDP,kreisverband,FDP Ludwigsburg,08118048,"Ludwigsburg, Stadt",Ludwigsburg,08118,Baden-Württemberg,92858,2019,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,20,observed_positive,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,0,observed_zero,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,3,observed_positive,26,observed_positive,about_extraction
